step,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,f1_median,f2_mean,f2_std,f2_ci_lower,f2_ci_upper,f2_median,fitness_diff
155,73.24666666666666,2.5421594585398557,72.29740872423022,74.19592460910309,72.70000000000002,71.77000000000002,2.753699705662452,70.74175163111668,72.79824836888336,71.74999999999999,1.476666666666631
156,73.71,2.5141461839922394,72.77120238619034,74.64879761380965,73.3,72.27000000000001,2.765944373240726,71.23717939710039,73.30282060289963,72.44999999999999,1.4399999999999835
157,74.17,2.549259527378688,73.21809084828774,75.12190915171226,73.80000000000001,72.72333333333334,2.8298511394178187,71.66664955176283,73.78001711490386,72.79999999999998,1.4466666666666583
158,74.67999999999998,2.5321927256826204,73.73446369677586,75.6255363032241,74.19999999999999,73.25666666666667,2.7848956314664437,72.21676954764628,74.29656378568707,73.1,1.4233333333333036
159,75.20666666666668,2.564335409410008,74.24912808808689,76.16420524524646,74.84999999999998,73.72666666666667,2.7848027644308257,72.68680422476729,74.76652910856606,73.5,1.480000000000004
160,75.70333333333332,2.57648294537652,74.74125879027714,76.6654078763895,75.19999999999999,74.20333333333333,2.7596205802838902,73.17287407353137,75.23379259313529,73.94999999999999,1.4999999999999858
161,76.12666666666668,2.531584393266372,75.18135751849998,77.07197581483338,75.55,74.77,2.7405197090811124,73.74667312272258,75.79332687727741,74.69999999999999,1.3566666666666833
162,76.56666666666666,2.5747223932491887,75.60524952457891,77.52808380875442,76.05000000000001,75.17000000000002,2.780864415348525,74.13160816181666,76.20839183818337,75.09999999999998,1.396666666666647
163,77.05666666666667,2.6264809724897225,76.07592255346063,78.03741077987272,76.45,75.64000000000003,2.782159915084576,74.60112441426506,76.678875585735,75.55000000000001,1.416666666666643
164,77.61333333333336,2.6305543316863833,76.63106820280606,78.59559846386065,76.9,76.15333333333335,2.8329019279412586,75.09551036860623,77.21115629806047,75.89999999999999,1.460000000000008
165,78.11,2.695251251802845,77.10357664247186,79.11642335752813,77.55000000000001,76.58333333333333,2.8719911791879333,75.51091420230942,77.65575246435723,76.45000000000002,1.5266666666666708
166,78.61666666666666,2.70657989215978,77.60601312530812,79.6273202080252,78.20000000000002,77.11000000000003,2.9256711578948664,76.0175364355059,78.20246356449415,76.95,1.5066666666666322
167,79.02000000000001,2.690007050368911,78.01553485946971,80.02446514053031,78.50000000000003,77.60333333333332,2.9352181770911674,76.50730485328356,78.69936181338309,77.35000000000002,1.4166666666666856
168,79.50999999999998,2.7174214451101975,78.49529815623777,80.52470184376219,79.05000000000001,78.04333333333335,2.9563121636923526,76.939428229238,79.1472384374287,77.95,1.466666666666626
169,79.91333333333336,2.7002852126923598,78.90503026391687,80.92163640274984,79.50000000000001,78.49666666666668,2.8979759087708197,77.41454467815453,79.57878865517884,78.4,1.4166666666666714
170,80.37666666666668,2.7562697597488013,79.3474586238157,81.40587470951766,80.15,78.94333333333334,2.901567154835979,77.85987035150185,80.02679631516483,78.95000000000002,1.4333333333333371
171,80.83333333333333,2.778033704685344,79.79599849988298,81.87066816678367,80.50000000000001,79.39333333333335,2.9059906416221253,78.30821859439004,80.47844807227665,79.35,1.4399999999999835
172,81.31,2.770204772712405,80.27558853779261,82.34441146220739,81.0,79.8766666666667,2.940054343074266,78.77883233256046,80.97450100077293,79.60000000000001,1.4333333333333087
173,81.71666666666668,2.8018569376130786,80.6704360918437,82.76289724148967,81.25000000000001,80.41666666666667,2.9571751820734646,79.31243930621169,81.52089402712166,80.24999999999999,1.3000000000000114
174,82.17,2.7891600515394264,81.12851052035464,83.21148947964537,81.65,80.91666666666667,2.937285086293276,79.81986639003672,82.01346694329662,80.8,1.2533333333333303
175,82.65666666666668,2.8252169075511016,81.60171333571435,83.71161999761901,82.05000000000001,81.35,3.0227585026788395,80.22128342516199,82.478716574838,81.15,1.3066666666666862
176,83.09666666666665,2.7653625232611803,82.06406333012006,84.12927000321324,82.65,81.83333333333333,3.064742024732407,80.6889398537178,82.97772681294886,81.50000000000003,1.2633333333333212
177,83.55,2.7311422392534705,82.53017472750349,84.5698252724965,83.05000000000001,82.25333333333333,3.0524985055584803,81.11351165891287,83.39315500775379,81.9,1.2966666666666669
178,83.94666666666666,2.825345060810035,82.89166548250101,85.0016678508323,83.25000000000001,82.74666666666667,3.1377274153968995,81.57501999428334,83.91831333905,82.40000000000002,1.1999999999999886
179,84.3933333333333,2.8873007718501404,83.31519750645806,85.47146916020854,83.60000000000002,83.17666666666668,3.1731289173994726,81.99180085618512,84.36153247714823,82.89999999999998,1.216666666666626
180,84.83666666666666,2.9299268360093564,83.74261400584852,85.9307193274848,84.15,83.68333333333335,3.1982843820563747,82.48907431797592,84.87759234869078,83.4,1.1533333333333076
181,85.23,2.96440376048412,84.12307344400645,86.33692655599356,84.65000000000003,84.16000000000001,3.2359617234853157,82.95167203413628,85.36832796586374,83.95000000000002,1.0699999999999932
182,85.78999999999999,2.9342625226322405,84.69432836718981,86.88567163281017,85.3,84.71666666666667,3.2189185733114147,83.51470271766756,85.91863061566578,84.44999999999999,1.0733333333333235
183,86.29666666666665,2.9325149067244145,85.20164760436116,87.39168572897215,85.75,85.21,3.2199111146438337,84.00766542997637,86.41233457002362,84.85,1.086666666666659
184,86.75666666666666,2.9118880394038107,85.66934980320076,87.84398353013256,86.15,85.66333333333334,3.2536963948538666,84.4483831323472,86.87828353431948,85.35000000000002,1.0933333333333195
185,87.19666666666669,2.9327500726290534,86.10155979196924,88.29177354136414,86.55000000000001,86.17000000000002,3.2632911248488434,84.95146706795322,87.38853293204681,86.0,1.0266666666666708
186,87.72000000000001,2.894394106091857,86.63921547858884,88.80078452141119,87.10000000000002,86.63666666666668,3.2498788660007247,85.42314195438156,87.8501913789518,86.45000000000002,1.0833333333333286
187,88.24333333333334,2.9357115489861316,87.1471206251903,89.33954604147638,87.55000000000001,87.13333333333331,3.275966120549555,85.91006748010848,88.35659918655814,86.9,1.1100000000000279
188,88.73666666666668,2.9518531097615903,87.63442660067322,89.83890673266013,88.10000000000002,87.61,3.285322636756732,86.38324036620473,88.83675963379527,87.35000000000002,1.1266666666666794
189,89.20666666666666,2.948983849926347,88.10549799990363,90.3078353334297,88.45000000000003,88.17333333333333,3.279290643788194,86.9488260827294,89.39784058393727,88.00000000000001,1.0333333333333314
190,89.71333333333332,3.0159042028750727,88.58717619610523,90.83949047056142,88.95000000000003,88.60333333333332,3.2732440234088287,87.3810839278857,89.82558273878095,88.45,1.1099999999999994
191,90.17000000000002,3.0847958631393055,89.0181182940578,91.32188170594223,89.50000000000003,89.10333333333334,3.292570878281248,87.87386716167211,90.33279950499457,88.95,1.066666666666677
192,90.56,3.0669090358996223,89.41479734511621,91.70520265488379,89.75000000000003,89.58999999999996,3.2678528224149743,88.36976370208794,90.81023629791198,89.5,0.9700000000000415
193,90.94666666666669,3.0575777355932257,89.80494837658124,92.08838495675214,90.14999999999999,90.02333333333334,3.2819972192441655,88.79781543084455,91.24885123582213,90.0,0.9233333333333462
194,91.40666666666668,3.083541776116786,90.2552532445147,92.55808008881866,90.55,90.55,3.3992646263567052,89.28069372805368,91.81930627194632,90.55000000000001,0.8566666666666833
195,91.84000000000002,3.111668806062221,90.67808377225764,93.0019162277424,91.35000000000002,90.94666666666667,3.415051202053004,89.67146559047696,92.22186774285639,91.0,0.8933333333333451
196,92.25999999999999,3.155903062188545,91.08156642956511,93.43843357043487,91.70000000000002,91.42333333333332,3.446105581400677,90.13653636132196,92.71013030534468,91.70000000000002,0.8366666666666731
197,92.68000000000002,3.1531483992330904,91.50259503761741,93.85740496238263,92.10000000000005,91.87666666666671,3.4412992066783503,90.59166442447223,93.16166890886119,92.20000000000002,0.8033333333333132
198,93.18666666666668,3.1469452438541237,92.01157800056984,94.36175533276352,92.90000000000005,92.33333333333331,3.3803012856266506,91.07110808918902,93.5955585774776,92.45000000000002,0.8533333333333672
199,93.64000000000001,3.1686611988509346,92.4568024630418,94.82319753695823,93.35000000000005,92.70666666666666,3.426059698468673,91.42735495035886,93.98597838297447,92.9,0.9333333333333513
