step,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,f2_mean,f2_std,f2_ci_lower,f2_ci_upper
43,0.9615105062711657,0.0544355130676711,0.9411839516341216,0.9818370609082099,0.8400693881168846,0.17685275763406974,0.77403148311373,0.9061072931200391
44,0.9618965618309848,0.03489101745035108,0.9488680417972898,0.9749250818646799,0.8589538162264224,0.15559463412737543,0.8008538249966292,0.9170538074562157
45,0.9654494125119686,0.04179370872037831,0.9498433851978988,0.9810554398260384,0.844789702196284,0.1649864819963794,0.7831827373367062,0.9063966670558619
46,0.965443548268491,0.04486132719494724,0.9486920533907847,0.9821950431461973,0.8526095312643388,0.16962458846483952,0.7892706689865006,0.915948393542177
47,0.9703058747789562,0.04317470188811464,0.9541841761412327,0.9864275734166797,0.8550654516645632,0.16584604433986933,0.793137520951,0.9169933823781263
48,0.9727581833564858,0.031169669564814356,0.961119237460262,0.9843971292527096,0.869096846531656,0.16884839722967618,0.8060478188243255,0.9321458742389864
49,0.9646511888213699,0.038985630533470254,0.9500937151347881,0.9792086625079517,0.8706348220707089,0.18064879298309788,0.8031794541728765,0.9380901899685412
50,0.9643586288338145,0.03712221446069063,0.9504969661441424,0.9782202915234867,0.8858645373296815,0.16565125213248114,0.8240093432217498,0.9477197314376132
51,0.9668430379405079,0.04049394700033975,0.9517223496290237,0.981963726251992,0.8735298547583025,0.17653658241089087,0.8076100115237738,0.9394496979928312
52,0.9659396252920674,0.032150712465390516,0.9539343519563455,0.9779448986277894,0.8658530043363124,0.17033486310144705,0.8022489211503813,0.9294570875222435
53,0.9668374391577967,0.03905784651440323,0.9522529995807626,0.9814218787348309,0.8680114958825943,0.1712082543903714,0.8040812830295877,0.9319417087356009
54,0.9695886307366756,0.03458281729278819,0.9566751945331643,0.9825020669401868,0.8816708381182109,0.16725755520517993,0.8192158405854401,0.9441258356509817
55,0.9658446884477282,0.04521402562228282,0.9489614938128298,0.9827278830826266,0.8905450599725145,0.1702299621679,0.8269801474389215,0.9541099725061076
56,0.9594371979683495,0.04346245531372809,0.9432080504356287,0.9756663455010702,0.8817763144729508,0.17824531311112723,0.8152184207088868,0.9483342082370148
57,0.9651334810046868,0.0557153947186883,0.9443290107048288,0.9859379513045448,0.8723822487836518,0.18821223963755512,0.8021026434900026,0.942661854077301
58,0.9654761589604731,0.03636929193226822,0.9518956421634173,0.979056675757529,0.8737182315293605,0.19192233812564605,0.8020532526922812,0.9453832103664397
59,0.9577894703863652,0.04506196187341604,0.9409630572884721,0.9746158834842583,0.8615430027629956,0.20245416650200107,0.7859453745789022,0.9371406309470889
60,0.9637222185737427,0.05586519701630852,0.9428618111766528,0.9845826259708327,0.8600444467964294,0.17744240294934474,0.7937863646140405,0.9263025289788184
61,0.9547956367932361,0.06495561436032181,0.9305408117741993,0.9790504618122728,0.8811529911966379,0.15767248863465397,0.8222771163425364,0.9400288660507394
62,0.9535651998277161,0.05719452063302938,0.9322084148344052,0.9749219848210271,0.8681872070844214,0.16045567617862275,0.8082720729216533,0.9281023412471896
63,0.9613504660382038,0.04009841154598425,0.9463774730926815,0.9763234589837262,0.8816265307539528,0.127257340179132,0.8341078589835518,0.9291452025243538
64,0.9722861618440625,0.03457065273004576,0.9593772679629302,0.9851950557251947,0.8841901808447815,0.11689682467912872,0.8405401891420592,0.9278401725475038
65,0.9687386216218868,0.03812985684011346,0.9545006990840806,0.982976544159693,0.8759256083772077,0.11240750499383217,0.833951956194844,0.9178992605595714
66,0.9677656058991797,0.03487112813665273,0.9547445126572756,0.9807866991410839,0.8618948639791254,0.1229441161583066,0.815986776527313,0.9078029514309378
67,0.967427838361882,0.04372024848743742,0.9511024292760838,0.9837532474476801,0.8664605615227114,0.12597191217836454,0.8194218764561577,0.9134992465892652
68,0.9769926504013333,0.028673377969434723,0.9662858351059619,0.9876994656967047,0.8609558904375293,0.1373449477199847,0.8096704441061666,0.912241336768892
69,0.9719540799599005,0.03525104402626306,0.9587911237933638,0.9851170361264371,0.8871125678397067,0.11781554785237949,0.8431195192661106,0.9311056164133028
70,0.9588449434789433,0.0454579326315019,0.9418706724700042,0.9758192144878824,0.8882867949388726,0.12000369982787391,0.8434766769894676,0.9330969128882777
71,0.9675190791831562,0.04870968395130728,0.9493305842761905,0.9857075740901218,0.8868381344002877,0.1401231719653151,0.8345152820864284,0.9391609867141469
72,0.9767519539568305,0.026503036441191574,0.966855557506966,0.986648350406695,0.8821739457099561,0.1587065086907629,0.8229119614213726,0.9414359299985396
73,0.9761251701426955,0.03246256276663808,0.9640034499907378,0.9882468902946532,0.8781483115957447,0.1499131984912913,0.8221698032980614,0.9341268198934279
74,0.9759799147237954,0.03719068029006964,0.962092686473275,0.9898671429743159,0.8899258891203256,0.1493457727082561,0.8341592610921824,0.9456925171484687
75,0.9681377769979916,0.039218272257889,0.953493433463846,0.9827821205321373,0.8808876778527203,0.1595411321017101,0.821314040060607,0.9404613156448335
76,0.9646331336075423,0.04848986737345955,0.9465267195597061,0.9827395476553785,0.8830646665959428,0.15308013300948056,0.8259036055144566,0.9402257276774291
77,0.9691208065545455,0.0350992214174147,0.9560145418818515,0.9822270712272394,0.8972271440982765,0.13278963843243066,0.8476426782097177,0.9468116099868353
78,0.9706902557518402,0.0395356801638577,0.9559273901577503,0.9854531213459301,0.9081359125614035,0.11699991904368855,0.8644474247902892,0.9518244003325177
79,0.9732239525638905,0.04124489172018343,0.9578228568856506,0.9886250482421304,0.909159959355933,0.11278032476016633,0.8670470939849154,0.9512728247269505
80,0.9758827329868649,0.023234674932886463,0.9672067627813455,0.9845587031923843,0.9038170103529664,0.12228545030086749,0.8581548727743948,0.9494791479315379
81,0.9746087078699588,0.030869707853051778,0.9630817695176995,0.986135646222218,0.9066744696245383,0.10210154187801457,0.8685491273148236,0.9447998119342531
82,0.9749173289092462,0.03214964000779415,0.9629124560357721,0.9869222017827203,0.8871955844456401,0.11712631353110219,0.8434599001972732,0.9309312686940069
83,0.9740574247451068,0.038090793960399084,0.9598340885263055,0.9882807609639082,0.8818925454627321,0.12542525571334884,0.8350579852749137,0.9287271056505505
84,0.9732425611217522,0.024368631866467812,0.9641431644384142,0.9823419578050903,0.8989090844083399,0.09234660629197243,0.8644262949101332,0.9333918739065467
85,0.9713112259403306,0.02691446311063293,0.9612612002472708,0.9813612516333904,0.8825483175613483,0.08924765376987724,0.849222695952414,0.9158739391702827
86,0.9768834319786779,0.031088752489727835,0.9652747010148599,0.9884921629424959,0.8997159457222393,0.10230070833071434,0.8615162334368501,0.9379156580076285
87,0.9716587171265804,0.03323114651351083,0.9592500030869279,0.9840674311662329,0.9038525171156737,0.11283809466229619,0.8617180801086809,0.9459869541226665
88,0.9727076651505329,0.041577192453452406,0.9571824863392412,0.9882328439618245,0.9127863986155432,0.11025811692621777,0.8716153411279014,0.953957456103185
89,0.9693497587252669,0.041197165828507215,0.9539664841878611,0.9847330332626726,0.9182261024756964,0.1010537740681666,0.8804920030960764,0.9559602018553163
90,0.9595979287017422,0.05119733337874767,0.9404805302324675,0.978715327171017,0.8987591290062955,0.11510496937531758,0.8557782270701988,0.9417400309423922
91,0.9550401133335261,0.06531866963323549,0.930649721247601,0.9794305054194512,0.8927568127966239,0.12526093060024227,0.845983612614463,0.9395300129787848
92,0.9653469363287253,0.046550141572247794,0.9479648277986896,0.9827290448587609,0.8974601496331631,0.11238977117751851,0.8554931193666391,0.9394271798996872
93,0.9544819857438577,0.058016704738672945,0.9328181921599544,0.9761457793277609,0.885789839961727,0.1292613667770373,0.8375228523614417,0.9340568275620122
94,0.9573777724635337,0.061024528958096756,0.934590838857808,0.9801647060692594,0.891215323160846,0.10544463806204346,0.8518416482202422,0.9305889981014497
95,0.9559062495177794,0.06803420554886667,0.9305018596563706,0.9813106393791882,0.8962830111833454,0.10403256515505901,0.8574366129317595,0.9351294094349313
96,0.9483284688120824,0.061626263712519475,0.9253168437563547,0.9713400938678102,0.8868783746310205,0.12308873754676186,0.8409162846652525,0.9328404645967885
97,0.9650769354325547,0.03860195871978103,0.9506627271557055,0.9794911437094038,0.9094951083015486,0.09309728262141437,0.8747320116552092,0.9442582049478879
98,0.9680015266434688,0.03503478882987745,0.9549193214943684,0.9810837317925692,0.908786680919823,0.08125016364828246,0.8784473712009544,0.9391259906386915
99,0.9664858296033193,0.031439173306737095,0.9547462493559822,0.9782254098506564,0.9004102533382109,0.09432079918546256,0.8651902880984308,0.935630218577991
100,0.9714481316522086,0.036843381166310335,0.9576905870257905,0.9852056762786267,0.8898699688006613,0.10567863519377431,0.8504089178950854,0.9293310197062371
101,0.9744850589026764,0.025199702576697944,0.9650753353160585,0.9838947824892944,0.904846293414361,0.09918380662466329,0.867810451353683,0.941882135475039
102,0.9757027901772413,0.033503039444474345,0.9631925496486259,0.9882130307058566,0.9062911206337212,0.10374048111628632,0.8675537883546621,0.9450284529127803
103,0.9610461499739142,0.04292789487946198,0.9450166105878165,0.977075689360012,0.9099908786362827,0.08742074315698986,0.877347436661509,0.9426343206110563
104,0.9685318966225439,0.04767551374564588,0.9507295672168246,0.9863342260282633,0.9019124260908715,0.11128942423279004,0.8603562721260721,0.9434685800556709
105,0.9626002478678964,0.055562093203205425,0.9418530212946941,0.9833474744410988,0.916646429145617,0.10623387811044728,0.876978047127564,0.95631481116367
106,0.9618643339647142,0.04895988504021289,0.9435824124357276,0.9801462554937007,0.9020242248629515,0.12144536519766995,0.856675780217313,0.94737266950859
107,0.9654053914600896,0.043851403904764774,0.9490310081365924,0.9817797747835869,0.9257602071055325,0.07712647929356799,0.8969607064307678,0.9545597077802973
108,0.9657487418213501,0.05099856583025225,0.946705564374472,0.9847919192682282,0.9208693584453453,0.08648558542393253,0.888575110106932,0.9531636067837587
109,0.9573639039359726,0.060517898461810195,0.934766149266629,0.9799616586053161,0.9197493907316684,0.1041470353881043,0.8808602485925873,0.9586385328707495
110,0.9549212280370565,0.06507188027300498,0.9306229886127281,0.9792194674613849,0.912005509162968,0.10527860564835698,0.8726938317445355,0.9513171865814004
111,0.9669962208548316,0.04380995406484475,0.9506373151559281,0.9833551265537351,0.9173465490178777,0.10273538550753425,0.8789845256071552,0.9557085724286002
112,0.955102136059088,0.05457753742317404,0.9347225486561299,0.9754817234620461,0.9161203370904438,0.12015407011726692,0.8712540699521933,0.9609866042286943
113,0.9605703834591246,0.05353169775044209,0.9405813190080298,0.9805594479102194,0.9040086865459559,0.1322471675822608,0.8546267826018629,0.9533905904900489
114,0.9538593021345679,0.061768834919193764,0.930794440115343,0.9769241641537929,0.9136955774252457,0.14861553425266805,0.8582016249177158,0.9691895299327755
115,0.9598457870184072,0.052805477269220746,0.9401278977516397,0.9795636762851746,0.9034304377963688,0.15448249974459652,0.8457457243700048,0.9611151512227327
116,0.9577796253654907,0.06327813646253079,0.9341511808877652,0.9814080698432162,0.8956011770157339,0.1684056057151893,0.8327174903772173,0.9584848636542506
117,0.964789033878344,0.051073669949028996,0.9457178120926188,0.9838602556640692,0.903709678824788,0.14713459823635727,0.8487687169138948,0.9586506407356813
118,0.9541781257248115,0.06109103255582158,0.9313663592675789,0.9769898921820441,0.8942108905353954,0.1297363727707238,0.8457665327820707,0.94265524828872
119,0.9605290738579526,0.053729339132574064,0.9404662089018924,0.9805919388140129,0.8860112589609819,0.14733755011606725,0.8309945135727382,0.9410280043492255
120,0.9660250778047884,0.04230981484830883,0.9502263332953309,0.9818238223142459,0.8950721517851081,0.14225204961481847,0.8419543634925172,0.9481899400776991
121,0.9554741183938151,0.049328014426103975,0.9370547350930158,0.9738935016946144,0.9045616220448048,0.12628474928366923,0.8574061216833246,0.951717122406285
122,0.9523743722782352,0.06194366803348678,0.9292442265012246,0.9755045180552457,0.9013741973688911,0.12096746556673772,0.8562042033781971,0.9465441913595851
123,0.9600925077708342,0.04888930413897674,0.9418369415835072,0.9783480739581613,0.9005233011594359,0.12220389325589617,0.8548916174819525,0.9461549848369193
124,0.9621129872639921,0.03958458998873021,0.947331858441147,0.9768941160868372,0.8970444468956084,0.13301656618523688,0.8473752447915509,0.9467136489996658
125,0.9719487388619805,0.037870507948020604,0.9578076587920432,0.9860898189319178,0.8976830411948548,0.14228738902119728,0.8445520569510526,0.9508140254386569
126,0.972578274363747,0.0365145204476659,0.9589435283478094,0.9862130203796846,0.8933152381593519,0.14623855109250175,0.8387088657507988,0.9479216105679049
127,0.9626518926536439,0.04132443201187108,0.9472210961423684,0.9780826891649195,0.8795816556319154,0.15208856599852527,0.8227908517573267,0.936372459506504
128,0.9606355471691377,0.048508587881323846,0.9425221427687818,0.9787489515694936,0.8695224530205247,0.16562539844764193,0.8076769128371697,0.9313679932038796
129,0.9797916363855143,0.023692185813800875,0.9709448288094278,0.9886384439616007,0.8779804183075686,0.1536659344235654,0.8206006153831414,0.9353602212319957
130,0.9729272139321011,0.025760756611461235,0.9633079893258497,0.9825464385383526,0.8705560926419117,0.17080456544727557,0.8067766197175985,0.9343355655662249
131,0.9718857761029333,0.028803641100941673,0.9611303197548638,0.9826412324510027,0.8703891786479592,0.16896677888493217,0.8072959465040765,0.9334824107918418
132,0.970881749313279,0.03287025636467903,0.9586077938698958,0.9831557047566621,0.8648609513699677,0.1628955181191056,0.8040347652539034,0.9256871374860319
133,0.9666989155900511,0.041143137402088276,0.9513358155986296,0.9820620155814725,0.8880371779820078,0.12873821108266598,0.8399655399284807,0.9361088160355349
134,0.9698459007977203,0.04378439481228674,0.9534965390805729,0.9861952625148677,0.9014104819949548,0.12940647078039616,0.8530893116693471,0.9497316523205624
135,0.9703559537751695,0.03909634754030659,0.9557571376787916,0.9849547698715474,0.8859602948123185,0.13055286305652486,0.8372110545756724,0.9347095350489647
136,0.9589159071684802,0.05040491502737953,0.9400944025744861,0.9777374117624743,0.8898993516429587,0.1218280341192125,0.8444080160736697,0.9353906872122478
137,0.9635349509143275,0.050655545550157645,0.9446198593450692,0.9824500424835858,0.8806056682713631,0.12661075997179222,0.8333284335182891,0.9278829030244371
138,0.9672469661633224,0.04108012492698729,0.9519073954167959,0.9825865369098489,0.8866115107238791,0.13149371123128958,0.8375109520050181,0.9357120694427401
139,0.9659751302410319,0.04084242174403816,0.9507243193217456,0.9812259411603181,0.8889701737375104,0.13183724721311904,0.8397413365748371,0.9381990109001838
140,0.9825801539423866,0.019179095432210587,0.9754185620105299,0.9897417458742434,0.8898433312396108,0.14395665811439218,0.836089031672509,0.9435976308067126
141,0.9795201696186631,0.0234606819917489,0.9707598069904138,0.9882805322469124,0.8851966359915361,0.12110820409907018,0.8399740893691908,0.9304191826138813
142,0.9801815694862761,0.02843213449764355,0.9695648359837243,0.9907983029888279,0.9010768479157268,0.11793728847949086,0.8570383406448746,0.9451153551865791
143,0.9746379571179928,0.02777640825089737,0.9642660758200094,0.9850098384159762,0.9071259712355687,0.1149505190643916,0.864202741993396,0.9500492004777414
144,0.9794683338931759,0.02655894803414409,0.969551059711387,0.9893856080749648,0.8949939829105137,0.10505438418117492,0.8557660311639199,0.9342219346571075
145,0.9717044732127794,0.03410058513864986,0.9589711054549656,0.9844378409705933,0.8987694384451622,0.10579546415103813,0.859264762889993,0.9382741140003314
146,0.9675737234737354,0.03337983636269124,0.9551094877319253,0.9800379592155455,0.906791243768008,0.09184859770823328,0.8724944137311278,0.9410880738048882
147,0.9663014570687856,0.039906873449714095,0.9513999856238334,0.9812029285137377,0.9020725361900804,0.11028665908735696,0.8608908208843129,0.943254251495848
148,0.969977806337855,0.0378756867128035,0.955834792485367,0.9841208201903431,0.9085980798488802,0.10897591641882194,0.8679058038992543,0.9492903557985061
149,0.9586995624805559,0.049212030692091575,0.9403234882178009,0.9770756367433109,0.9227286074751152,0.09086416943927406,0.8887993689950625,0.9566578459551679
150,0.9630255144781285,0.05757760953100622,0.9415256817393891,0.9845253472168678,0.9232377125247272,0.07922946787955336,0.8936529430064232,0.9528224820430312
151,0.9624113946383317,0.03179225099849397,0.9505399730141402,0.9742828162625232,0.9232814597792491,0.07911217069930748,0.8937404897478733,0.9528224298106249
152,0.9730919012495602,0.03392237991173999,0.9604250764170769,0.9857587260820436,0.9180734822684635,0.0832287690682417,0.8869953491435594,0.9491516153933677
153,0.9746812072437414,0.03110652686451436,0.963065839219301,0.9862965752681818,0.9115302326212871,0.08961445669171168,0.878067644550359,0.9449928206922151
154,0.9686395106535162,0.032557849188398026,0.9564822099669236,0.9807968113401088,0.9277693739467219,0.06701905968819513,0.9027440457793924,0.9527947021140514
155,0.9674009764143802,0.031086159501743853,0.9557932136881879,0.9790087391405724,0.9172931133771273,0.07404808562099019,0.8896431037910603,0.9449431229631943
156,0.9628380419522704,0.042101533863980044,0.9471170708405313,0.9785590130640095,0.9174048972857685,0.08473330177217923,0.8857649624162608,0.9490448321552761
157,0.9697850028156129,0.03685076638968792,0.9560247005014643,0.9835453051297615,0.9181309173851313,0.08773248281330288,0.8853710699096194,0.9508907648606432
158,0.9620069546669097,0.04282832526902824,0.9460145951843826,0.9779993141494367,0.917030259778293,0.1022655507281975,0.8788436755574373,0.9552168439991487
159,0.9625457874615869,0.043549966402035914,0.9462839627514577,0.9788076121717162,0.9244670899214991,0.0954881837936284,0.8888112161050729,0.9601229637379253
160,0.9574769706430366,0.041032088064785234,0.942155337155647,0.9727986041304262,0.9410067967414321,0.06518920866192152,0.9166647461766663,0.9653488473061979
161,0.9579155993587356,0.047027316251442956,0.9403553108751829,0.9754758878422883,0.9458008461843872,0.07177404770046442,0.9189999763130652,0.9726017160557092
162,0.9674296687609606,0.04412290215154603,0.9509539063259962,0.983905431195925,0.9451656589682582,0.057371598092780675,0.9237427521647946,0.9665885657717218
163,0.9642983190665291,0.048002711566625,0.9463738119865223,0.9822228261465359,0.9507360855632615,0.06017139381094058,0.9282677178569679,0.9732044532695551
164,0.9574033953415899,0.056631475768332655,0.9362568547560268,0.978549935927153,0.9611747060045658,0.04892858948273708,0.9429044704287939,0.9794449415803377
165,0.9565809395358577,0.05207341670330715,0.937136406176881,0.9760254728948343,0.9521662461274895,0.05907223674519254,0.9301083104148072,0.9742241818401717
166,0.959276661690147,0.06097447528093423,0.9365084184346412,0.9820449049456529,0.9476390338972899,0.07321024607395751,0.9203018787397036,0.9749761890548762
167,0.9516673585493393,0.07046646919672199,0.9253547465156077,0.9779799705830708,0.9428307914144559,0.07057506499277853,0.9164776290440506,0.9691839537848612
168,0.9599602412782222,0.07193298825040906,0.9331000220301712,0.9868204605262733,0.9334072568462717,0.06601550262373596,0.9087566630453983,0.9580578506471451
169,0.9513964132466658,0.07847894436572625,0.9220918938142061,0.9807009326791255,0.9197827168389682,0.07758963101408117,0.8908102724695137,0.9487551612084226
170,0.9648495351769487,0.048277763394737445,0.9468223220563982,0.9828767482974993,0.9143684455113709,0.07341743221861105,0.8869539257759197,0.941782965246822
171,0.9573332718334007,0.05714877301424111,0.9359935692816873,0.978672974385114,0.9136456055645248,0.07813511388422213,0.8844694745438633,0.9428217365851863
172,0.9677978280791738,0.03205483973545863,0.9558283542091561,0.9797673019491915,0.9079965930553627,0.08943719091059632,0.8746001971149403,0.9413929889957852
173,0.963511568629032,0.03707984983438721,0.9496657251508029,0.977357412107261,0.9092523554882386,0.09294896332303339,0.8745446421781143,0.9439600687983628
174,0.9763109788885739,0.037530129318899735,0.9622969982875716,0.9903249594895761,0.927021428241173,0.08459744336038516,0.8954322237363593,0.9586106327459866
175,0.9734521387140204,0.04464638635919882,0.9567809040634224,0.9901233733646183,0.9241670898265091,0.0907937507393244,0.8902641461211601,0.958070033531858
176,0.9648069372645023,0.05014950433197866,0.9460808045915645,0.98353306993744,0.9228611523440875,0.09001286744793668,0.8892497952518346,0.9564725094363404
177,0.9646476633786158,0.06022883964109692,0.9421578450468108,0.9871374817104209,0.9059300162640695,0.09989164892740042,0.8686298615436926,0.9432301709844465
178,0.9571578352347812,0.06872960304329888,0.9314937796814652,0.9828218907880971,0.9217206009627485,0.07621474159177047,0.8932615487409487,0.9501796531845484
179,0.9643787230891098,0.049202880952803785,0.9460060653951546,0.9827513807830649,0.913457067922813,0.0850685170576205,0.8816919616085864,0.9452221742370396
180,0.9640689391545636,0.041718652160293926,0.9484909384206333,0.9796469398884939,0.9167721042380135,0.07500772840515472,0.8887637581472438,0.9447804503287831
181,0.9724725291060762,0.03568565589940552,0.9591472861990002,0.9857977720131521,0.9241086662783449,0.06913012246760639,0.8982950543141016,0.9499222782425881
182,0.9818343177438523,0.026185782902639145,0.9720563857121916,0.9916122497755131,0.9188954175238594,0.07179422479980502,0.8920870133998217,0.9457038216478971
183,0.9727407634724822,0.021010961649389173,0.9648951414534112,0.9805863854915532,0.9210911709459626,0.0823672210161815,0.8903347451508097,0.9518475967411155
184,0.9715699566357381,0.029067071074925163,0.9607161339187772,0.982423779352699,0.9201917290248891,0.0893154810165521,0.8868407803058069,0.9535426777439713
185,0.9706062025171516,0.03407326068032536,0.9578830378797596,0.9833293671545436,0.9155489404791219,0.08762057865044857,0.8828308787047487,0.9482670022534951
186,0.9831433509033419,0.024884774133470147,0.9738512235300649,0.9924354782766189,0.914624296819036,0.09861226801595897,0.8778018707822425,0.9514467228558295
187,0.9739267523427934,0.02008486723502812,0.9664269396612621,0.9814265650243246,0.9220552303890373,0.07664610389142917,0.8934351048373788,0.9506753559406957
188,0.9683876763450784,0.031305022653593625,0.9566981887748752,0.9800771639152815,0.9331787772096364,0.07359586906489594,0.9056976280607586,0.9606599263585142
