step,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,f1_median,f2_mean,f2_std,f2_ci_lower,f2_ci_upper,f2_median,fitness_diff
30,14.23,1.3816906185963787,13.714068243915017,14.745931756084984,14.55,14.513333333333334,1.1658157816660444,14.078010566129791,14.948656100536876,14.35,-0.2833333333333332
31,14.67333333333333,1.3439348643220144,14.171499807592326,15.175166859074334,14.899999999999999,14.949999999999998,1.1425168828451544,14.523377184595882,15.376622815404113,14.75,-0.2766666666666673
32,15.113333333333333,1.3818361930300633,14.597347218861458,15.629319447805209,15.250000000000004,15.356666666666666,1.1446075470577721,14.929263184415658,15.784070148917673,15.299999999999999,-0.2433333333333323
33,15.569999999999995,1.4451225935348289,15.030382355206308,16.10961764479368,15.750000000000002,15.82333333333333,1.1394745713926995,15.397846535695491,16.248820130971172,15.8,-0.25333333333333563
34,16.04,1.4351739051177863,15.50409725651393,16.57590274348607,16.200000000000003,16.166666666666664,1.0768194973555496,15.76457565817333,16.56875767516,16.15,-0.12666666666666515
35,16.53333333333333,1.3646607089583527,16.023760650015625,17.042906016651038,16.650000000000002,16.73333333333333,1.1018271137096547,16.32190432742768,17.14476233923898,16.849999999999994,-0.1999999999999993
36,16.939999999999998,1.3939771927090863,16.419480361741595,17.4605196382584,17.049999999999997,17.173333333333336,1.08657428561554,16.767599827040943,17.579066839625728,17.15,-0.23333333333333783
37,17.43333333333333,1.4615375308294314,16.88758625021934,17.97908041644732,17.5,17.636666666666663,1.1484572360294953,17.207825686929002,18.065507646404324,17.6,-0.20333333333333314
38,17.90333333333333,1.486139022905428,17.348399902104756,18.458266764561902,18.0,18.066666666666663,1.1873858081816824,17.623289519192145,18.51004381414118,18.050000000000004,-0.163333333333334
39,18.366666666666667,1.5193767627308372,17.799322059415317,18.934011273918017,18.449999999999996,18.506666666666668,1.175301379788748,18.067801918913286,18.94553141442005,18.5,-0.14000000000000057
40,18.83,1.619099366506173,18.225418360525442,19.434581639474555,18.75,18.923333333333336,1.246977956095659,18.457704112125143,19.38896255454153,18.85,-0.09333333333333727
41,19.276666666666664,1.5977750334359548,18.6800476640228,19.873285669310526,19.200000000000003,19.330000000000002,1.288182360189523,18.848984801441702,19.8110151985583,19.450000000000003,-0.05333333333333812
42,19.803333333333335,1.6576849942705902,19.18434358366088,20.42232308300579,19.65,19.78333333333334,1.2415461254456865,19.319732391023678,20.246934275643,19.849999999999998,0.01999999999999602
43,20.39,1.6176504886557788,19.785959380406194,20.994040619593807,20.299999999999994,20.280000000000005,1.237182561166772,19.818028439370227,20.741971560629782,20.25,0.10999999999999588
44,20.88,1.5755458824122546,20.291681498763307,21.46831850123669,20.599999999999994,20.8,1.2326030767556881,20.339738446952513,21.26026155304749,20.8,0.0799999999999983
45,21.316666666666663,1.5818111255082294,20.726008685209653,21.907324648123673,21.099999999999998,21.246666666666673,1.2821677047050075,20.767897377376777,21.72543595595657,21.1,0.06999999999998963
46,21.819999999999997,1.6018093218133918,21.221874569318548,22.418125430681446,21.65,21.74,1.288302812979556,21.25893982363071,22.22106017636929,21.8,0.0799999999999983
47,22.219999999999995,1.6709278859364345,21.59606527331109,22.8439347266889,22.099999999999998,22.2,1.2934850011793197,21.71700476275508,22.682995237244917,22.450000000000003,0.01999999999999602
48,22.673333333333336,1.6042902251266085,22.074281518130025,23.272385148536646,22.649999999999995,22.616666666666667,1.3269314701358106,22.12118231266051,23.112151020672826,22.750000000000004,0.05666666666666842
49,23.16333333333333,1.5912440011715265,22.56915305821637,23.757513608450292,23.15,23.066666666666666,1.4179473589113532,22.537196421249227,23.596136912084106,23.5,0.09666666666666401
50,23.620000000000005,1.5579385141247086,23.038256198134043,24.201743801865966,23.549999999999997,23.513333333333332,1.4550111584673062,22.970023237710127,24.056643428956537,23.6,0.10666666666667268
51,24.140000000000004,1.5619616313888878,23.5567539414587,24.723246058541307,23.95,24.036666666666672,1.4487767333128003,23.49568454365532,24.577648789678026,24.1,0.10333333333333172
52,24.54,1.5793058274291665,23.95027751222012,25.12972248777988,24.2,24.463333333333335,1.4863710339530694,23.908313267755776,25.018353398910893,24.550000000000004,0.07666666666666444
53,25.06,1.5203447884812409,24.492293925992907,25.62770607400709,24.699999999999996,24.970000000000002,1.4420172651891001,24.43154190386726,25.508458096132745,25.200000000000003,0.0899999999999963
54,25.506666666666664,1.5108648661207793,24.94250045384496,26.070832879488368,25.449999999999996,25.43,1.4475067744466583,24.889492087422695,25.970507912577304,25.45000000000001,0.07666666666666444
55,25.966666666666658,1.447073940234481,25.42632037704038,26.507012956292936,25.75,25.846666666666668,1.374831233111989,25.333296247215944,26.36003708611739,25.900000000000006,0.11999999999999034
56,26.356666666666666,1.4580769889642748,25.812211771121632,26.9011215622117,26.15,26.303333333333338,1.3545538350150668,25.797534618769493,26.809132047897183,26.200000000000003,0.05333333333332746
57,26.80333333333333,1.4568466970997929,26.2593378363205,27.34732883034616,26.499999999999996,26.69666666666667,1.3422788993641233,26.195451488403197,27.19788184493014,26.650000000000006,0.10666666666666202
58,27.270000000000003,1.4953145211765253,26.71164038140919,27.828359618590817,26.9,27.136666666666667,1.355317327223136,26.630582859426962,27.64275047390637,27.150000000000006,0.1333333333333364
59,27.63999999999999,1.4986430644028486,27.080397482942,28.19960251705798,27.35,27.62666666666666,1.3169801751010513,27.13489818729517,28.118435146038152,27.7,0.013333333333328312
60,28.166666666666664,1.5512694097445479,27.587413149302936,28.745920184030393,27.9,28.08333333333333,1.3125608907605097,27.593215041854677,28.57345162481198,28.1,0.0833333333333357
61,28.673333333333332,1.5498461176858007,28.094611281958738,29.252055384707926,28.549999999999994,28.529999999999998,1.270663687565105,28.055526381307512,29.004473618692483,28.400000000000002,0.14333333333333442
62,29.163333333333338,1.5394766986697557,28.58848328665395,29.738183380012725,29.099999999999994,28.956666666666667,1.2729773228018693,28.481329122378554,29.43200421095478,28.999999999999996,0.20666666666667055
63,29.636666666666667,1.5457356988097017,29.059479470925055,30.21385386240828,29.499999999999993,29.5,1.2768495712440857,29.02321653438051,29.97678346561949,29.400000000000002,0.13666666666666671
64,30.109999999999992,1.5514953854377036,29.53066210192568,30.689337898074303,30.050000000000004,30.003333333333337,1.2416572166577058,29.53969090888337,30.466975757783306,30.000000000000004,0.10666666666665492
65,30.60333333333333,1.5825521363821864,30.012398653868583,31.19426801279808,30.64999999999999,30.449999999999996,1.2601997652260777,29.979433674123463,30.92056632587653,30.449999999999996,0.15333333333333599
66,31.053333333333335,1.6512760652532235,30.436736717086013,31.669929949580656,30.999999999999993,30.910000000000004,1.187390648322673,30.46662104518714,31.353378954812868,30.950000000000003,0.14333333333333087
67,31.53333333333332,1.6694689085998622,30.909943397735283,32.15672326893136,31.550000000000004,31.383333333333333,1.2822618306332176,30.904528896844216,31.86213776982245,31.299999999999997,0.14999999999998792
68,32.026666666666664,1.6621409818899735,31.406013023871814,32.64732030946151,31.85000000000001,31.796666666666667,1.3285935870461774,31.300561668006168,32.292771665327166,31.95,0.22999999999999687
69,32.6,1.5965480002935655,32.00383917906151,33.196160820938495,32.45,32.31666666666666,1.3498616361618723,31.81262004794949,32.82071328538384,32.2,0.28333333333333854
70,33.07333333333333,1.6213943197846379,32.46789474422102,33.67877192244564,33.2,32.8,1.377153486049369,32.28576243705135,33.31423756294864,32.45,0.27333333333333343
71,33.48,1.592309101858705,32.88542200975018,34.074577990249814,33.5,33.226666666666674,1.4407692708945523,32.688674579262155,33.76465875407119,33.00000000000001,0.2533333333333232
72,33.919999999999995,1.6206426992464114,33.314842070609174,34.525157929390815,34.0,33.666666666666664,1.5347319957733885,33.093588321165875,34.239745012167454,33.35000000000001,0.2533333333333303
73,34.32666666666667,1.6856255021010265,33.69724375990619,34.95608957342714,34.25,34.13999999999999,1.5773395322504258,33.55101173890653,34.728988261093455,33.80000000000001,0.18666666666667453
74,34.836666666666666,1.7769565871578525,34.17314017226919,35.50019316106414,34.75000000000001,34.56666666666668,1.5594723540314839,33.98435011956672,35.148983213766634,34.10000000000001,0.2699999999999889
75,35.34,1.7606033448596645,34.68257990663257,35.99742009336744,35.45,35.093333333333334,1.5122336376078398,34.52865601283854,35.65801065382813,34.650000000000006,0.2466666666666697
76,35.849999999999994,1.8001436724270963,35.177815305669455,36.522184694330534,35.8,35.629999999999995,1.6120558730797852,35.028048444195065,36.231951555804926,35.10000000000001,0.21999999999999886
77,36.36666666666667,1.9043205564214227,35.65558168454431,37.077751648789025,36.2,36.20333333333334,1.5674453921815774,35.61803960485953,36.78862706180715,35.7,0.1633333333333269
78,36.813333333333325,1.900405280429693,36.10371033929338,37.52295632737327,36.5,36.68666666666665,1.6363823289307347,36.075631462961404,37.2977018703719,36.40000000000001,0.12666666666667226
79,37.323333333333316,1.8672648877220233,36.626085165304985,38.02058150136165,37.14999999999999,37.17333333333332,1.648391762385036,36.557813733477246,37.78885293318939,36.85000000000001,0.14999999999999858
80,37.82,1.8304700734115193,37.13649124143609,38.50350875856391,37.64999999999999,37.68666666666668,1.7523842542983075,37.03231563215343,38.341017701179936,37.45,0.13333333333331865
81,38.31333333333334,1.8689354029045213,37.615461384684316,39.01120528198236,38.099999999999994,38.173333333333325,1.7876845616478354,37.50580094742631,38.84086571924034,37.800000000000004,0.14000000000001478
82,38.836666666666666,1.833121199848317,38.152167961221934,39.5211653721114,38.64999999999999,38.576666666666675,1.8295813226232789,37.893489773101145,39.259843560232206,38.30000000000001,0.2599999999999909
83,39.26666666666666,1.7920001026272554,38.597522831274496,39.93581050205882,39.0,38.95333333333334,1.8391777273128536,38.266573083365905,39.640093583300775,38.85000000000001,0.31333333333331836
84,39.71666666666667,1.8051809219354,39.04260103245735,40.39073230087599,39.699999999999996,39.43333333333333,1.8166534851361902,38.75498377362049,40.11168289304617,39.40000000000002,0.28333333333333854
85,40.18999999999999,1.7728508115461945,39.52800662741206,40.85199337258792,40.19999999999999,39.913333333333334,1.8299676524997377,39.23001218182112,40.59665448484555,39.90000000000002,0.2766666666666566
86,40.636666666666656,1.8199058962661687,39.95710263667862,41.31623069665469,40.849999999999994,40.40666666666668,1.7362133456488558,39.75835394868009,41.05497938465327,40.250000000000014,0.22999999999997556
87,41.10666666666666,1.8192331338787502,40.427353850282664,41.78597948305066,41.25,40.83666666666667,1.7313505458582537,40.190169747963715,41.48316358536963,40.55000000000002,0.2699999999999889
88,41.56666666666667,1.885028735413158,40.86278536889804,42.2705479644353,41.64999999999999,41.28666666666667,1.7222145593699232,40.643581181383794,41.92975215194954,41.000000000000014,0.28000000000000114
89,42.08666666666666,1.9220558916365333,41.368959201537514,42.804374131795804,42.150000000000006,41.76333333333334,1.7233654591371839,41.11981809501458,42.406848571652105,41.80000000000001,0.3233333333333164
90,42.570000000000014,1.9492085042661398,41.84215358268596,43.29784641731407,42.75,42.27,1.8330584955957763,41.58552470870797,42.954475291292034,42.20000000000002,0.30000000000001137
91,42.90999999999998,2.011407124549788,42.15892823617413,43.66107176382584,43.2,42.713333333333345,1.8104549501262848,42.03729834463211,43.38936832203458,42.80000000000001,0.196666666666637
92,43.39333333333333,2.1123501103050457,42.604568839163775,44.182097827502886,43.699999999999996,43.18666666666666,1.8882090279768584,42.48159782813806,43.891735505195264,43.10000000000002,0.20666666666667055
93,43.87333333333332,2.170163402926675,43.06298100091266,44.683685665753984,43.99999999999999,43.65,1.8733613529217128,42.950475374453575,44.34952462554642,43.35000000000002,0.22333333333332206
94,44.30666666666666,2.173497631473974,43.49506931284508,45.11826402048823,44.50000000000001,44.026666666666685,1.8182851590276519,43.34770782990958,44.70562550342379,43.85000000000002,0.2799999999999727
95,44.87000000000001,2.190441618203645,44.05207565755243,45.687924342447594,45.14999999999999,44.59000000000001,1.8149475151526009,43.91228745994817,45.26771254005185,44.550000000000026,0.28000000000000114
96,45.30666666666668,2.1926103689176153,44.4879324993934,46.125400833939956,45.550000000000004,44.996666666666684,1.8393183395005244,44.30985391124547,45.6834794220879,45.100000000000016,0.30999999999999517
97,45.81666666666668,2.215320220230227,44.989452501548406,46.64388083178495,46.29999999999999,45.506666666666675,1.8401524174753046,44.819542461411146,46.193790871922204,45.550000000000026,0.3100000000000023
98,46.29333333333332,2.2366744608185933,45.45814536373354,47.1285213029331,46.69999999999999,45.953333333333354,1.9285036781872065,45.23321822513768,46.673448441529025,45.75000000000003,0.3399999999999679
99,46.709999999999994,2.248731443158179,45.87030987920383,47.54969012079616,46.9,46.44666666666669,2.053715444368268,45.67979671658469,47.213536616748684,46.15000000000002,0.263333333333307
100,47.15999999999999,2.24001231523708,46.32356565507674,47.99643434492324,47.14999999999999,46.923333333333325,2.070262907397777,46.150284459008326,47.696382207658324,46.750000000000014,0.23666666666666458
101,47.596666666666664,2.2531944118231904,46.755310045982824,48.438023287350504,47.89999999999999,47.38333333333334,2.1231212113680398,46.59054684392722,48.17611982273946,47.15000000000001,0.21333333333332405
102,47.97666666666668,2.1651922481073944,47.168170593962316,48.785162739371046,48.099999999999994,47.836666666666666,2.157662102166697,47.03098239666724,48.64235093666609,47.85000000000001,0.14000000000001478
103,48.39666666666666,2.206179930345088,47.572865541883246,49.220467791450076,48.55,48.30333333333333,2.121236356034116,47.511250660475795,49.09541600619086,48.150000000000006,0.09333333333333371
104,48.88333333333333,2.256497642186978,48.04074326616053,49.72592340050613,49.0,48.780000000000015,2.1467537642072285,47.97838897033648,49.58161102966355,48.75000000000002,0.10333333333331751
105,49.41333333333333,2.324788953466724,48.54524287144141,50.281423795225244,49.5,49.353333333333346,2.1656779353219164,48.54465590204253,50.16201076462416,49.400000000000006,0.05999999999998096
106,49.853333333333325,2.353681391342934,48.974454257832534,50.732212408834116,50.0,49.766666666666666,2.1859004825335027,48.950438012146165,50.582895321187166,49.70000000000002,0.0866666666666589
107,50.350000000000016,2.3090153148339914,49.48779951157257,51.21220048842746,50.64999999999999,50.24333333333335,2.1142673522479547,49.45385292925666,51.03281373741003,50.15000000000002,0.10666666666666913
108,50.82,2.334951819631398,49.94811466151514,51.69188533848486,51.150000000000006,50.699999999999996,2.1601404807446416,49.89339028823036,51.506609711769634,50.650000000000006,0.12000000000000455
109,51.33666666666666,2.2745190220372256,50.487347305664926,52.18598602766839,51.54999999999999,51.24000000000001,2.1936585721197477,50.420874427218486,52.05912557278153,51.3,0.0966666666666498
110,51.71333333333332,2.2588879371592703,50.8698507153492,52.55681595131743,51.64999999999999,51.7,2.327793094253682,50.83078777350255,52.569212226497456,51.85000000000001,0.013333333333314101
111,52.160000000000004,2.2902491958977578,51.30480689554648,53.01519310445353,52.25,52.10666666666668,2.2812478940314547,51.25483470356885,52.95849862976452,52.10000000000001,0.053333333333320354
112,52.53333333333334,2.2690318964541727,51.68606289869748,53.3806037679692,52.45,52.53666666666666,2.2443005719981506,51.69863106035284,53.374702272980485,52.7,-0.0033333333333231963
113,53.03666666666666,2.2638818254361706,52.191319300153665,53.88201403317966,53.0,52.92333333333335,2.2446385675316516,52.08517151741312,53.761495149253584,53.10000000000001,0.11333333333330842
114,53.56666666666667,2.3358278947779874,52.694454196345816,54.438879136987524,53.7,53.49000000000001,2.213337314772759,52.663526263948164,54.316473736051854,53.7,0.07666666666666089
115,54.00666666666665,2.3307440477435364,53.136352536026806,54.8769807973065,54.099999999999994,53.96333333333333,2.178813871136642,53.14975086299724,54.776915803669425,54.10000000000004,0.043333333333322344
116,54.423333333333325,2.3848202901040407,53.532826801943244,55.313839864723406,54.349999999999994,54.44333333333334,2.2395632784453503,53.60706666150376,55.279600005162926,54.60000000000004,-0.020000000000017337
117,54.88333333333333,2.372556213982233,53.997406283228806,55.76926038343786,55.149999999999984,54.89000000000002,2.191732113003863,54.07159377887458,55.708406221125465,55.10000000000001,-0.006666666666689025
118,55.34,2.3887090728011886,54.44804137328629,56.23195862671372,55.55,55.373333333333335,2.1979509789226634,54.55260494951014,56.19406171715653,55.80000000000001,-0.03333333333333144
119,55.81333333333334,2.468942721271494,54.89141496990632,56.73525169676036,56.099999999999994,55.85333333333334,2.2374143533341586,55.01786908332771,56.68879758333897,56.250000000000014,-0.03999999999999915
120,56.25,2.497688586646065,55.317347754035694,57.182652245964306,56.349999999999994,56.27000000000001,2.249007443909109,55.4302068188297,57.10979318117032,56.750000000000014,-0.020000000000010232
121,56.70000000000001,2.5746777501740543,55.73859952791048,57.66140047208954,57.0,56.71666666666669,2.2164095434661397,55.889045741567216,57.544287591766164,57.000000000000014,-0.01666666666667993
122,57.16,2.587049977523984,56.193979662292634,58.12602033770736,57.449999999999974,57.166666666666664,2.2169151187355207,56.33885695665901,57.99447637667432,57.250000000000014,-0.006666666666667709
123,57.63666666666667,2.615666768469966,56.65996064360576,58.61337268972758,57.74999999999998,57.613333333333344,2.2210176812060385,56.78399170132276,58.442674965343926,57.900000000000006,0.023333333333326323
124,58.05999999999999,2.552969872993756,57.10670538246557,59.013294617534406,58.05,58.08666666666669,2.2101230006859094,57.26139317522034,58.91194015811303,58.20000000000003,-0.026666666666699257
125,58.436666666666675,2.540497281396217,57.48802939137606,59.38530394195729,58.599999999999994,58.506666666666675,2.1896202368468285,57.689049033058346,59.324284300275,58.60000000000001,-0.07000000000000028
126,58.91,2.56021954877526,57.953998309039264,59.86600169096073,59.050000000000004,58.93333333333335,2.204123617118648,58.11030004852779,59.75636661813891,59.10000000000004,-0.023333333333354744
127,59.483333333333356,2.5827121982231267,58.518932749036836,60.447733917629876,59.75000000000001,59.50000000000002,2.280350850198267,58.648502998574436,60.35149700142561,59.60000000000003,-0.01666666666666572
128,59.886666666666656,2.7000297997503995,58.878458970010115,60.8948743633232,59.95000000000001,60.01666666666669,2.3014363331194416,59.15729621652183,60.876037116811546,60.00000000000003,-0.13000000000003098
129,60.35666666666669,2.7612694898184507,59.325591693925574,61.38774163940781,60.30000000000001,60.46333333333336,2.3401272192551437,59.58951546886882,61.3371511977979,60.50000000000003,-0.10666666666666913
130,60.81333333333334,2.7681356022860624,59.77969451206115,61.84697215460553,60.8,60.89666666666669,2.3853696790533503,60.00595499007147,61.787378343261906,61.15000000000002,-0.08333333333334991
131,61.25333333333334,2.781680629841737,60.2146367156493,62.292029951017376,61.25,61.356666666666676,2.3522085488900055,60.47833755957628,62.23499577375707,61.90000000000002,-0.10333333333333883
132,61.67333333333333,2.7808375485210037,60.63495152738824,62.711715139278425,61.60000000000001,61.83666666666669,2.407528899577075,60.937680601142134,62.73565273219124,62.10000000000002,-0.1633333333333553
133,62.14333333333333,2.857981363001568,61.07614555364827,63.210521113018395,62.14999999999999,62.323333333333345,2.369298358722182,61.43862278637559,63.2080438802911,62.70000000000003,-0.18000000000001393
134,62.60333333333334,2.853972830904347,61.53764236413277,63.669024302533906,62.650000000000006,62.82666666666669,2.4088820319139965,61.92717533322368,63.7261580001097,63.150000000000034,-0.22333333333335048
135,62.99333333333335,2.9125096813020384,61.905784344967785,64.08088232169891,63.2,63.253333333333345,2.410427538744978,62.353264898155246,64.15340176851144,63.400000000000034,-0.259999999999998
136,63.45666666666668,2.898237672999808,62.37444693378504,64.53888639954832,63.74999999999999,63.77000000000002,2.4528871095942715,62.854076900502676,64.68592309949736,63.900000000000034,-0.3133333333333397
137,63.96333333333333,2.8928548521144712,62.88312357880334,65.04354308786333,64.25,64.23333333333336,2.401197019496054,63.33671163068828,65.12995503597845,64.25000000000003,-0.27000000000003155
138,64.43666666666667,2.9043942134507796,63.35214804379943,65.5211852895339,64.65,64.64333333333336,2.3684249579856114,63.758948919570486,65.52771774709623,64.50000000000003,-0.20666666666669187
139,64.92666666666669,2.912628074239914,63.83907346965158,66.0142598636818,65.05000000000001,65.10333333333334,2.321337802949466,64.23653155222344,65.97013511444324,65.00000000000003,-0.1766666666666481
140,65.38666666666668,2.9541009873865334,64.2835872293734,66.48974610395997,65.55000000000001,65.57666666666667,2.249242528946788,64.73678570330063,66.41654763003271,65.45000000000003,-0.18999999999998352
141,65.82000000000001,2.9319171084862563,64.72520415922517,66.91479584077484,66.0,66.01,2.3062658279056785,65.14882618686453,66.87117381313548,65.85000000000004,-0.18999999999999773
142,66.40000000000002,2.9270439366187317,65.307023831506,67.49297616849404,66.6,66.52333333333334,2.3087066588853506,65.66124809893127,67.38541856773541,66.50000000000003,-0.12333333333332064
143,66.80333333333336,2.9606014455748952,65.6978265850608,67.90884008160592,67.0,66.99000000000002,2.3961679176666886,66.0952561948404,67.88474380515964,67.0,-0.18666666666666742
144,67.30666666666667,3.0350746549169867,66.17335116500169,68.43998216833165,67.45,67.43333333333335,2.41737009183937,66.53067250622505,68.33599416044166,67.40000000000003,-0.12666666666667936
145,67.77333333333334,3.026769454935949,66.64311904430829,68.90354762235839,67.79999999999998,67.9066666666667,2.4313942833114237,66.99876912039964,68.81456421293375,67.60000000000001,-0.13333333333335418
146,68.21,3.057760054635429,67.06821363086534,69.35178636913464,68.4,68.37000000000002,2.4258876796922566,67.46415865331706,69.27584134668298,68.04999999999998,-0.160000000000025
147,68.61333333333333,3.052272565825648,67.47359602619564,69.75307064047102,68.80000000000001,68.80333333333336,2.4869983754598928,67.87467287782921,69.7319937888375,68.5,-0.19000000000002615
148,69.1366666666667,2.985884416236899,68.02171910199347,70.25161423133993,69.19999999999999,69.28666666666668,2.530876001176915,68.34162203645342,70.23171129687994,69.3,-0.14999999999997726
149,69.60333333333332,3.0117566569893164,68.47872491519145,70.7279417514752,70.0,69.75000000000001,2.553665384609275,68.79644567416018,70.70355432583985,69.80000000000003,-0.1466666666666896
150,70.06,2.9932798295399907,68.94229094261553,71.17770905738448,70.4,70.19666666666669,2.579024586174368,69.23364305933916,71.15969027399422,70.35000000000001,-0.13666666666668448
151,70.53333333333335,3.045214825481653,69.39623142975175,71.67043523691494,70.75,70.66333333333336,2.5592945328248247,69.70767704900511,71.6189896176616,70.94999999999999,-0.13000000000000966
152,70.97,3.025198768049268,69.84037221509736,72.09962778490264,71.25,71.12000000000002,2.5619766076080692,70.16334221248847,72.07665778751156,71.49999999999999,-0.1500000000000199
153,71.45666666666665,3.102355426994497,70.29822811182211,72.61510522151119,71.79999999999998,71.55000000000001,2.521049316291201,70.60862471422706,72.49137528577296,71.94999999999997,-0.09333333333336213
154,71.98333333333333,3.1283005558635177,70.81520670815013,73.15145995851654,72.5,72.06000000000002,2.547561376202182,71.10872494835822,73.01127505164182,72.40000000000002,-0.0766666666666822
