step,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,f2_mean,f2_std,f2_ci_lower,f2_ci_upper
39,0.4633333333333335,0.2092405534197477,0.38520162662773866,0.5414650400389283,0.44,0.24996551486293,0.3466613427722839,0.5333386572277161
40,0.4633333333333333,0.2592872635851427,0.366513877927426,0.5601527887392406,0.41666666666666663,0.25875475452347874,0.32004605341226394,0.5132872799210693
41,0.44666666666666666,0.2145296914316224,0.3665599633692773,0.526773369964056,0.4066666666666665,0.24904414971194794,0.3136720528405222,0.49966128049281083
42,0.5266666666666668,0.22273121784406166,0.443497463076089,0.6098358702572446,0.45333333333333325,0.2635740206617794,0.35491317652821863,0.5517534901384479
43,0.5866666666666666,0.2161310798523917,0.5059619951056286,0.6673713382277046,0.4966666666666667,0.23265089035206635,0.40979339648696933,0.5835399368463641
44,0.49000000000000016,0.23686166485073532,0.4015544007819952,0.5784455992180051,0.52,0.24830459603840022,0.4272815400540204,0.6127184599459796
45,0.4366666666666667,0.23994731222432594,0.34706886778349155,0.5262644655498419,0.4466666666666665,0.2542512107363887,0.35172770429952205,0.5416056290338109
46,0.5033333333333333,0.26714755490543807,0.40357879691172127,0.6030878697549453,0.49333333333333335,0.27029145614385924,0.39240484489593347,0.5942618217707332
47,0.4,0.22742941307367104,0.3150764614789984,0.4849235385210016,0.46,0.2620871137091898,0.3621350633757706,0.5578649366242294
48,0.4533333333333333,0.22242136670701423,0.3702798300588105,0.5363868366078561,0.41666666666666674,0.24506625892678052,0.32515742167105743,0.508175911662276
49,0.49,0.2294671488771173,0.40431555842489986,0.5756844415751001,0.45000000000000007,0.214556479181172,0.36988329399253894,0.5301167060074612
50,0.4566666666666666,0.2674055854436043,0.35681578005863235,0.5565175532747009,0.4466666666666665,0.27384029240987606,0.34441302098918625,0.5489203123441467
51,0.52,0.2524364037357419,0.42573869770392864,0.6142613022960713,0.5233333333333332,0.2661129308282914,0.4239651318913654,0.622701534775301
52,0.4,0.24494897427831785,0.30853454981187417,0.4914654501881259,0.4266666666666667,0.2625253135030698,0.32863810355027634,0.524695229783057
53,0.5200000000000001,0.25515377378330517,0.424724015052326,0.6152759849476742,0.5066666666666667,0.23331691239426985,0.4195446997691944,0.593788633564139
54,0.4466666666666666,0.2622624814863962,0.3487362466382387,0.5445970866950945,0.45999999999999996,0.24719111690322149,0.36769731999624816,0.5523026800037517
55,0.46,0.24011491501735813,0.37033961720536884,0.5496603827946311,0.41666666666666663,0.2600839828996002,0.3195497113794672,0.5137836219538661
56,0.38999999999999996,0.2155186206852414,0.30952402445048965,0.47047597554951026,0.4566666666666666,0.25688227993991025,0.360745246912692,0.5525880864206413
57,0.4466666666666666,0.27384029240987606,0.34441302098918636,0.5489203123441468,0.39333333333333326,0.24765567494675614,0.3008571845052453,0.4858094821614212
58,0.46666666666666673,0.26041522988109395,0.36942602172379496,0.5639073116095386,0.44,0.24858218650634617,0.34717788606978384,0.5328221139302162
59,0.3699999999999999,0.24656257511689775,0.27793202135647027,0.4620679786435295,0.4899999999999998,0.26437955995904433,0.39127904987788664,0.588720950122113
60,0.5266666666666666,0.2612085087769372,0.42912980651592625,0.624203526817407,0.45666666666666667,0.2284631311587289,0.3713571314690266,0.5419762018643067
61,0.5066666666666667,0.25855478087369355,0.4101207248002837,0.6032126085330497,0.4466666666666666,0.2897482061868645,0.33847290836184013,0.554860424971493
62,0.49,0.2090207051284963,0.41195038599551426,0.5680496140044857,0.4266666666666666,0.2448551061107482,0.33523626742835744,0.5180970659049757
63,0.47333333333333333,0.2227312178440617,0.3901641297427555,0.5565025369239112,0.5433333333333332,0.24450277952490093,0.4520344950043225,0.634632171662344
64,0.4733333333333335,0.23770937534400438,0.3845711938149477,0.5620954728517193,0.5033333333333334,0.2525502112361071,0.40902953461821656,0.5976371320484503
65,0.49333333333333346,0.21961303480775282,0.41132847842404835,0.5753381882426185,0.4466666666666667,0.26617771265198686,0.3472742752941807,0.5460590580391528
66,0.44999999999999996,0.24879017610054047,0.3571002214789298,0.5428997785210701,0.45999999999999996,0.2485821865063462,0.36717788606978374,0.5528221139302162
67,0.4799999999999999,0.24968946230509387,0.3867644224914476,0.5732355775085523,0.4733333333333333,0.2612085087769372,0.3757964731825929,0.5708701934840736
68,0.4933333333333334,0.23183426501874485,0.40676499606453037,0.5799016706021364,0.4133333333333334,0.25152408993194264,0.3194126946102498,0.507253972056417
69,0.5733333333333335,0.2504249262317171,0.4798231290812158,0.6668435375854511,0.5200000000000001,0.26050349127318284,0.4227263977116835,0.6172736022883167
70,0.47333333333333333,0.2517981311498851,0.37931036593774536,0.5673563007289213,0.4833333333333332,0.23353849765093865,0.3961286251412056,0.5705380415254608
71,0.4066666666666666,0.23183426501874485,0.3200983293978636,0.49323500393546965,0.4266666666666667,0.24765567494675617,0.3341905178385787,0.5191428154947546
72,0.44000000000000006,0.2527094556313975,0.34563673845043746,0.5343632615495627,0.4399999999999999,0.260768096208106,0.3426275926051665,0.5373724073948333
73,0.4066666666666667,0.22580634567506389,0.322349191472677,0.49098414186065636,0.47333333333333344,0.24202213254923224,0.38296078380816784,0.5637058828584991
74,0.51,0.22644174100409475,0.42544526429088275,0.5945547357091172,0.4266666666666666,0.26252531350306973,0.3286381035502763,0.5246952297830569
75,0.5033333333333334,0.2579539297724644,0.40701175295542724,0.5996549137112396,0.5266666666666667,0.28397830579274813,0.4206274245774863,0.6327059087558471
76,0.51,0.2354013447358538,0.4220996932745231,0.5979003067254769,0.5366666666666667,0.23994731222432597,0.4470688677834916,0.6262644655498419
77,0.5166666666666666,0.2450662589267805,0.4251574216710573,0.6081759116622759,0.5733333333333335,0.23034207445529314,0.48732218917813586,0.6593444774885311
78,0.4466666666666667,0.24030631792939114,0.35693481285008904,0.5363985204832444,0.48333333333333334,0.24506625892678047,0.39182408833772403,0.5748425783289426
79,0.5100000000000001,0.24118958060642554,0.4199383304794484,0.6000616695205518,0.4866666666666667,0.23004247483863724,0.4007673948468988,0.5725659384864347
80,0.4966666666666667,0.25661366821088016,0.4008455481807171,0.5924877851526162,0.5133333333333333,0.2635740206617794,0.4149131765282187,0.6117534901384479
81,0.49333333333333346,0.26383554613110577,0.3948155213130538,0.5918511453536132,0.4866666666666667,0.2700361831864112,0.38583349871812633,0.587499834615207
82,0.5233333333333332,0.23879486700041758,0.434165864569043,0.6125008020976234,0.40333333333333327,0.2311639712610843,0.31701528786707134,0.4896513787995952
83,0.4299999999999999,0.22613697405440525,0.34555906614017773,0.514440933859822,0.37666666666666665,0.21605129233480697,0.2959917882543315,0.4573415450790018
84,0.44999999999999996,0.26096637384127114,0.35255355452016085,0.5474464454798391,0.47999999999999987,0.2771778963173228,0.3765000725414112,0.5834999274585886
85,0.4733333333333333,0.2585547808736935,0.37678739146695034,0.5698792751997163,0.4799999999999998,0.22345253295221026,0.39656145292150297,0.5634385470784966
86,0.44666666666666666,0.24737704480984202,0.35429456004158816,0.5390387732917451,0.4933333333333331,0.2558735319797968,0.3977885862581071,0.5888780804085592
87,0.4700000000000001,0.2119694187442108,0.39084931823586433,0.5491506817641358,0.4299999999999999,0.245160046247063,0.338455734243447,0.5215442657565528
88,0.46,0.20777972421076957,0.3824137758857931,0.5375862241142069,0.45,0.23156141659432902,0.36353354600727866,0.5364664539927214
89,0.5200000000000001,0.25650166363646815,0.424220704709481,0.6157792952905193,0.4766666666666667,0.27251489466833184,0.3749079326395244,0.578425400693809
90,0.48333333333333334,0.25063138660994355,0.38974603550898856,0.5769206311576781,0.5066666666666667,0.25988503205274727,0.4096240008465954,0.603709332486738
91,0.34,0.2206573252181169,0.25760520064292736,0.4223947993570727,0.44333333333333313,0.27377732372953345,0.34110320054751636,0.5455634661191499
92,0.48333333333333345,0.2817229420759943,0.37813625789661043,0.5885304087700565,0.4733333333333334,0.2778406059215438,0.3695859460416401,0.5770807206250267
93,0.48000000000000004,0.25650166363646815,0.3842207047094809,0.5757792952905192,0.4633333333333333,0.25661366821088016,0.3675122148473837,0.5591544518192829
94,0.4333333333333333,0.21866890943621364,0.35168102063164997,0.5149856460350166,0.3766666666666666,0.225424248815479,0.29249186878488187,0.4608414645484513
95,0.5633333333333334,0.2311639712610843,0.4770152878670714,0.6496513787995952,0.5633333333333334,0.24702831519027754,0.47109144448826956,0.6555752221783971
96,0.4366666666666667,0.23559657706859152,0.348693458990052,0.5246398743432814,0.4066666666666667,0.24625937172201084,0.31471190603147375,0.4986214273018596
97,0.5100000000000001,0.2656806483290639,0.410793215496057,0.6092067845039432,0.5100000000000001,0.2468421246115797,0.4178276358596287,0.6021723641403716
98,0.4766666666666667,0.24869775775556102,0.3838013977227609,0.5695319356105725,0.4466666666666666,0.24876707473310125,0.3537755143379657,0.5395578189953675
99,0.4166666666666667,0.2436551171060317,0.32568435068676094,0.5076489826465724,0.4933333333333334,0.25452231571200645,0.3982931387045876,0.5883735279620792
100,0.44999999999999996,0.24600252311574028,0.3581411482106062,0.5418588517893937,0.47666666666666657,0.2621967323152247,0.37876079778224087,0.5745725355510922
101,0.43666666666666665,0.22664469129444445,0.352036148073676,0.5212971852596573,0.46,0.24438522445318678,0.3687450574561744,0.5512549425438256
102,0.38000000000000006,0.2551537737833051,0.2847240150523259,0.4752759849476742,0.4533333333333333,0.2674700541837487,0.35345837370210004,0.5532082929645665
103,0.42000000000000004,0.19896282792660472,0.34570605906546,0.4942939409345401,0.46666666666666673,0.25097510981594656,0.3729510204878542,0.5603823128454792
104,0.4866666666666666,0.22550071998253948,0.40246331398181645,0.5708700193515167,0.4766666666666666,0.23879486700041758,0.3874991979023764,0.5658341354309568
105,0.5300000000000001,0.24795717094024453,0.43741127071773567,0.6225887292822646,0.5733333333333331,0.2434427403232472,0.4824303201474241,0.6642363465192422
106,0.4399999999999999,0.24996551486292998,0.34666134277228383,0.533338657227716,0.41333333333333316,0.25560386016907755,0.31788928336714034,0.5087773832995259
107,0.4966666666666667,0.24562844569254053,0.4049474976827184,0.588385835650615,0.47666666666666657,0.2416656757807668,0.3864272202863349,0.5669061130469982
108,0.4699999999999999,0.25481568727760584,0.374850258628309,0.5651497413716908,0.4566666666666666,0.26219673231522467,0.3587607977822409,0.5545725355510923
109,0.5166666666666667,0.26533431525261614,0.41758920505883157,0.6157441282745019,0.5399999999999999,0.2485821865063462,0.4471778860697837,0.6328221139302161
110,0.37666666666666665,0.20117471105438695,0.301546794998421,0.4517865383349123,0.4600000000000001,0.26470543159754273,0.3611573674082762,0.558842632591724
111,0.44666666666666666,0.237419072721536,0.3580129279290275,0.5353204054043058,0.40666666666666657,0.25452231571200645,0.3116264720379208,0.5017068612954123
112,0.3733333333333333,0.23479019737120457,0.28566123278428,0.4610054338823866,0.42999999999999994,0.26411857316299275,0.33137650394914525,0.5286234960508547
113,0.5033333333333334,0.17515182248421005,0.43793056795336405,0.5687360987133028,0.3866666666666666,0.20800088417141874,0.3089978600659481,0.4643354732673851
114,0.5300000000000001,0.269290254891094,0.4294453662545127,0.6305546337454876,0.5666666666666668,0.23683739996670397,0.4782301281052669,0.6551032052280666
115,0.4399999999999999,0.2094327313614499,0.36179653287162394,0.5182034671283758,0.4733333333333332,0.22273121784406164,0.3901641297427554,0.556502536923911
116,0.41666666666666663,0.23937178316316365,0.3272837738668121,0.5060495594665212,0.48000000000000004,0.21719211264017724,0.39889913228470136,0.5611008677152987
117,0.4600000000000001,0.2527094556313975,0.3656367384504375,0.5543632615495627,0.4466666666666666,0.25014938065819425,0.3532593528226589,0.5400739805106742
118,0.45666666666666667,0.23588912259983405,0.36858422069340485,0.5447491126399285,0.4833333333333334,0.2422357548330556,0.39288101593643987,0.5737856507302269
119,0.47333333333333333,0.23625429510174623,0.3851145297068822,0.5615521369597845,0.4799999999999999,0.22651786867173676,0.39541683775260805,0.5645831622473918
120,0.43666666666666665,0.24702831519027754,0.34442477782160286,0.5289085555117304,0.4166666666666666,0.25607559946952807,0.3210464663507355,0.5122868669825976
121,0.44999999999999996,0.26490076216029174,0.35108442977744914,0.5489155702225508,0.4466666666666665,0.27257815498442395,0.3448843108492821,0.5484490224840508
122,0.4599999999999999,0.2485821865063462,0.3671778860697837,0.5528221139302161,0.4499999999999999,0.267491540310962,0.35011701731701006,0.5498829826829897
123,0.4766666666666668,0.2473073382255971,0.3843205889079178,0.5690127444254158,0.4466666666666666,0.2648790658776754,0.3477591979691896,0.5455741353641437
124,0.4233333333333332,0.2269487764374084,0.3385892674818628,0.5080773991848035,0.4733333333333332,0.24625937172201084,0.3813785726981403,0.5652880939685262
125,0.37666666666666665,0.26350859873862825,0.27827093880913517,0.47506239452419813,0.42000000000000004,0.2670399685956883,0.3202856369666798,0.5197143630333203
126,0.4733333333333334,0.2099808420380024,0.39492519831471007,0.5517414683519567,0.4266666666666665,0.25179813114988503,0.33264369927107856,0.5206896340622544
127,0.5733333333333334,0.2420221325492323,0.48296078380816776,0.663705882858499,0.5666666666666667,0.24259137394524907,0.4760815589109316,0.6572517744224017
128,0.4033333333333333,0.24138013136149367,0.3132005109914753,0.49346615567519136,0.5166666666666666,0.21984843263788195,0.43457391276303176,0.5987594205703015
129,0.4699999999999999,0.2601723566646037,0.37285004540661976,0.56714995459338,0.4466666666666666,0.27003618318641126,0.3458334987181262,0.547499834615207
130,0.4566666666666668,0.2062528300049662,0.37965059421908726,0.5336827391142464,0.43333333333333335,0.24821199689438636,0.34064945047598705,0.5260172161906796
131,0.44000000000000006,0.24011491501735815,0.3503396172053689,0.5296603827946312,0.4600000000000001,0.26600492606276144,0.36067212820028033,0.5593278717997199
132,0.42,0.22190398669322015,0.3371396895976638,0.5028603104023361,0.4799999999999999,0.2618238418057665,0.38223337072014474,0.5777666292798551
133,0.4699999999999999,0.24656257511689775,0.3779320213564703,0.5620679786435295,0.4866666666666666,0.256949388996641,0.39072018797907665,0.5826131453542565
134,0.4599999999999999,0.27367234373267957,0.35780906738924523,0.5621909326107546,0.5033333333333332,0.24842029642958105,0.41057167015126134,0.5960949965154051
135,0.39,0.2249137765823866,0.30601581558269664,0.4739841844173034,0.4266666666666666,0.25721765013355885,0.3306200176242978,0.5227133157090353
136,0.4633333333333333,0.2552663697791581,0.3680153043498333,0.5586513623168333,0.5166666666666667,0.23937178316316357,0.4272837738668122,0.6060495594665212
137,0.5066666666666667,0.20833218390487515,0.4288741507123693,0.5844591826209642,0.46333333333333343,0.24280449540423615,0.3726686447169378,0.5539980219497291
138,0.47333333333333333,0.2049950938577485,0.39678690728154736,0.5498797593851192,0.4099999999999999,0.24544119318147237,0.31835075225280784,0.501649247747192
139,0.49,0.2249137765823866,0.4060158155826966,0.5739841844173034,0.46,0.23867450060988776,0.37087747678459304,0.549122523215407
140,0.4599999999999999,0.2471911169032214,0.36769731999624816,0.5523026800037516,0.4733333333333333,0.28153928290043645,0.3682048373598355,0.578461829306831
141,0.4333333333333334,0.21549195253928954,0.3528673158331775,0.5137993508334894,0.43333333333333335,0.24116575117588715,0.34328056186838013,0.5233861047982865
142,0.5800000000000001,0.23547457582947032,0.4920723483347653,0.6679276516652348,0.5133333333333333,0.23741907272153606,0.42467959459569415,0.6019870720709725
143,0.4033333333333333,0.22966742571984736,0.31757410715610723,0.4890925595105594,0.4666666666666665,0.273336136795267,0.36460127578956236,0.5687320575437707
144,0.5033333333333334,0.23559657706859152,0.4153601256567187,0.5913065410099481,0.4433333333333333,0.2473073382255971,0.3509872555745843,0.5356794110920823
145,0.46666666666666673,0.23390733994075713,0.379324230500025,0.5540091028333085,0.4733333333333334,0.27156422156974513,0.3719295864752542,0.5747370801914126
146,0.43666666666666665,0.2311639712610843,0.3503486212004047,0.5229847121329285,0.46333333333333326,0.27603514685425584,0.36026011553703086,0.5664065511296357
147,0.4033333333333333,0.1711690701461939,0.33941775211756686,0.4672489145490998,0.43333333333333324,0.2202402032473562,0.35109428987991925,0.5155723767867473
148,0.5233333333333333,0.23442274417919806,0.4357984420611466,0.61086822460552,0.4833333333333333,0.2506313866099435,0.3897460355089885,0.576920631157678
149,0.4666666666666667,0.2590877009462418,0.3699217291747926,0.5634116041585407,0.46333333333333326,0.2632467484599053,0.36503538197678875,0.5616312846898778
150,0.45666666666666667,0.2541833893123208,0.3617530292354728,0.5515803040978605,0.4466666666666666,0.24315928273789839,0.3558694982826374,0.5374638350506957
151,0.47333333333333333,0.2504249262317171,0.3798231290812157,0.5668435375854509,0.4666666666666667,0.27459479028301814,0.36413128685318424,0.569202046480149
152,0.43666666666666665,0.19561280074701645,0.3636236464392913,0.5097096868940421,0.45666666666666667,0.2621967323152247,0.35876079778224096,0.5545725355510924
153,0.4866666666666666,0.27131014614698595,0.38535779313064505,0.587975540202688,0.4299999999999998,0.2365703219792781,0.3416631899980978,0.5183368100019019
154,0.5266666666666666,0.25721765013355885,0.43062001762429786,0.6227133157090354,0.51,0.26307203681068836,0.4117672870454362,0.6082327129545638
155,0.5066666666666667,0.2531638876755302,0.41213371740308546,0.601199615930248,0.5033333333333333,0.2539119224609512,0.4085210632903673,0.5981456033762993
156,0.49333333333333335,0.21961303480775285,0.41132847842404824,0.5753381882426185,0.44333333333333325,0.2582211473128028,0.34691197228601534,0.5397546943806512
157,0.4933333333333333,0.2545223157120065,0.3982931387045875,0.5883735279620791,0.45333333333333325,0.2713101461469859,0.3520244597973118,0.5546422068693547
158,0.5433333333333333,0.225424248815479,0.4591585354515486,0.6275081312151181,0.5333333333333334,0.23242845889810296,0.446543120423554,0.6201235462431128
159,0.5499999999999999,0.2255262046093917,0.4657871311990902,0.6342128688009097,0.4899999999999998,0.22026629651244953,0.40775121316127194,0.5722487868387277
160,0.48000000000000004,0.22803508501982758,0.39485029985744136,0.5651497001425587,0.4666666666666667,0.24116575117588707,0.3766138952017135,0.5567194381316198
161,0.49,0.23686166485073537,0.40155440078199506,0.5784455992180049,0.5366666666666667,0.2566136682108802,0.44084554818071714,0.6324877851526164
162,0.49333333333333346,0.24344274032324714,0.4024303201474244,0.5842363465192425,0.44000000000000006,0.2443852244531868,0.34874505745617446,0.5312549425438257
163,0.5333333333333333,0.25506366119925394,0.43809099697754306,0.6285756696891236,0.4433333333333333,0.23588912259983405,0.3552508873600715,0.5314157793065951
164,0.58,0.2537987255749096,0.4852299983689438,0.6747700016310562,0.53,0.22613697405440522,0.44555906614017793,0.6144409338598221
165,0.4500000000000001,0.21774708517784633,0.36869190213340364,0.5313080978665966,0.42666666666666675,0.21323992207796386,0.34704157116093604,0.5062917621723975
166,0.4766666666666668,0.2648139663643313,0.37778350652697246,0.5755498268063611,0.4333333333333334,0.25097510981594656,0.3396176871545209,0.5270489795121459
167,0.3966666666666668,0.1828572711411701,0.3283866394717141,0.46494669386161946,0.46666666666666673,0.2425913739452491,0.3760815589109317,0.5572517744224018
168,0.55,0.27133132818598815,0.4486832169606261,0.651316783039374,0.4999999999999999,0.24353715286909758,0.4090617325900834,0.5909382674099164
169,0.3766666666666666,0.20956989342433008,0.2984119823822808,0.4549213509510524,0.44999999999999984,0.26228439421413513,0.3520613976245611,0.5479386023754386
170,0.49000000000000005,0.23096499212263077,0.40375625456512354,0.5762437454348766,0.47333333333333344,0.26120850877693713,0.3757964731825931,0.5708701934840738
171,0.44333333333333336,0.2725148946683318,0.34157459930619105,0.5450920673604757,0.4666666666666666,0.2397316507426921,0.3771493971041959,0.5561839362291373
172,0.49999999999999994,0.25461261988930667,0.40492608523727536,0.5950739147627245,0.4899999999999999,0.2591098821629209,0.39324677990569706,0.5867532200943026
173,0.4233333333333334,0.2238893404823222,0.3397316796425106,0.5069349870241562,0.5266666666666667,0.24485510611074818,0.43523626742835764,0.6180970659049758
174,0.40666666666666657,0.24904414971194794,0.31367205284052224,0.4996612804928109,0.46,0.26470543159754273,0.3611573674082761,0.558842632591724
175,0.4766666666666666,0.23879486700041758,0.3874991979023764,0.5658341354309568,0.3733333333333334,0.23915560269174246,0.28403116364815484,0.462635503018512
176,0.46333333333333326,0.2709922168793698,0.36214317653689465,0.5645234901297719,0.5066666666666665,0.2585547808736935,0.41012072480028355,0.6032126085330495
177,0.45000000000000007,0.2596416628806869,0.3530482097222738,0.5469517902777263,0.45333333333333337,0.26487906587767535,0.35442586463585635,0.5522408020308104
178,0.42666666666666664,0.2531638876755302,0.3321337174030854,0.5211996159302479,0.5066666666666666,0.26513930409260833,0.4076620234227146,0.6056713099106186
179,0.4333333333333334,0.24400866764329804,0.3422189994131583,0.5244476672535086,0.4433333333333333,0.26611293082829135,0.34396513189136557,0.542701534775301
180,0.42999999999999994,0.2479571709402445,0.33741127071773547,0.5225887292822644,0.52,0.25784250739684034,0.4237200254209241,0.616279974579076
181,0.39999999999999997,0.23635157914750063,0.31174486991385547,0.48825513008614446,0.4966666666666667,0.2645534081185242,0.39788080057493963,0.5954525327583937
182,0.4866666666666666,0.28494806947731827,0.38026530886646254,0.5930680244668707,0.4633333333333332,0.25255021123610705,0.3690295346182164,0.55763713204845
183,0.4933333333333333,0.27534722071236345,0.3905169913800498,0.5961496752866168,0.47000000000000003,0.24934396682715912,0.37689343262313074,0.5631065673768694
184,0.40666666666666657,0.23479019737120457,0.3189945661176133,0.49433876721571984,0.4199999999999999,0.2578425073968403,0.32372002542092393,0.5162799745790758
185,0.4266666666666667,0.24625937172201087,0.3347119060314737,0.5186214273018597,0.5266666666666666,0.2490441497119479,0.4336720528405223,0.619661280492811
186,0.5199999999999999,0.27965495981963945,0.4155751218285067,0.6244248781714932,0.46,0.2685850536319599,0.3597086927323228,0.5602913072676772
187,0.5199999999999999,0.24691196253195047,0.4278015579515836,0.6121984420484162,0.4933333333333333,0.24344274032324714,0.40243032014742425,0.5842363465192423
188,0.4933333333333334,0.2558735319797968,0.39778858625810737,0.5888780804085595,0.4866666666666666,0.24315928273789833,0.39586949828263746,0.5774638350506958
189,0.4533333333333333,0.26094435043316894,0.35589511152923187,0.5507715551374347,0.5333333333333333,0.27833660263755483,0.4294007378240696,0.637265928842597
190,0.5033333333333334,0.16291172420994587,0.4425010957634965,0.5641655709031703,0.3700000000000001,0.2321563088183001,0.28331140960013823,0.456688590399862
